year,month,day,hour,speed
2015,1,24,7,80.14
2015,1,24,8,78.37
2015,1,24,9,79.64
2015,1,24,10,74.9
2015,1,24,11,82.94
2015,1,24,12,86.64
2015,1,24,13,86.98
2015,1,24,14,83.18
2015,1,24,15,81.91
2015,1,24,16,77.58
2015,1,24,17,79.89
2015,1,24,18,81.8
2015,1,24,19,87.26
2015,1,24,20,87.65
2015,1,24,21,94.21
2015,1,24,22,98.6
2015,1,24,23,102.82
2015,1,25,0,102.93
2015,1,25,1,104.41
2015,1,25,2,105.77
2015,1,25,3,105.81
2015,1,25,4,102.21
2015,1,25,5,103.29
2015,1,25,6,100.8
2015,1,25,7,96.89
2015,1,25,8,96.16
2015,1,25,9,92.21
2015,1,25,10,91.1
2015,1,25,11,92.15
2015,1,25,12,92.22
2015,1,25,13,85.25
2015,1,25,14,78.26
2015,1,25,15,76.09
2015,1,25,16,76.44
2015,1,25,17,75.18
2015,1,25,18,73.69
2015,1,25,19,77.08
2015,1,25,20,79.05
2015,1,25,21,85.48
2015,1,25,22,91.36
2015,1,25,23,95.74
2015,1,26,0,95
2015,1,26,1,93.08
2015,1,26,2,90.31
2015,1,26,3,90.47
2015,1,26,4,93.74
2015,1,26,5,90.72
2015,1,26,6,56.9
2015,1,26,7,46.41
2015,1,26,8,49.92
2015,1,26,9,77.07
2015,1,26,10,65.5
2015,1,26,11,73.98
2015,1,26,12,79.58
2015,1,26,13,80.94
2015,1,26,14,82.5
2015,1,26,15,83.73
2015,1,26,16,83.96
2015,1,26,17,85.64
2015,1,26,18,85.48
2015,1,26,19,89.21
2015,1,26,20,91.45
2015,1,26,21,96.18
2015,1,26,22,98.78
2015,1,26,23,100.41
2015,1,27,0,99.74
2015,1,27,1,99.29
2015,1,27,2,100.38
2015,1,27,3,96.24
2015,1,27,4,95.37
2015,1,27,5,97.56
2015,1,27,6,89.85
2015,1,27,7,76.67
2015,1,27,8,81.2
2015,1,27,9,78.67
2015,1,27,10,65.21
2015,1,27,11,72.03
2015,1,27,12,78.62
2015,1,27,13,82.01
2015,1,27,14,80.74
2015,1,27,15,82.19
2015,1,27,16,83.06
2015,1,27,17,84
2015,1,27,18,85.9
2015,1,27,19,88.14
2015,1,27,20,88.98
2015,1,27,21,95.19
2015,1,27,22,98.88
2015,1,27,23,101.61
2015,1,28,0,102.1
2015,1,28,1,100.54
2015,1,28,2,100.94
2015,1,28,3,96.95
2015,1,28,4,95.85
2015,1,28,5,98.9
2015,1,28,6,90.17
2015,1,28,7,79.61
2015,1,28,8,81.41
2015,1,28,9,82.72
2015,1,28,10,79.15
2015,1,28,11,70.13
2015,1,28,12,81.02
2015,1,28,13,82.57
2015,1,28,14,82.73
2015,1,28,15,83.43
2015,1,28,16,83.23
2015,1,28,17,84.43
2015,1,28,18,85.15
2015,1,28,19,89.36
2015,1,28,20,90.01
2015,1,28,21,93.72
2015,1,28,22,97.31
2015,1,28,23,99.68
2015,1,29,0,100.64
2015,1,29,1,99.95
2015,1,29,2,99.17
2015,1,29,3,96.71
2015,1,29,4,96.1
2015,1,29,5,97.93
2015,1,29,6,91.21
2015,1,29,7,78.17
2015,1,29,8,75.44
2015,1,29,9,78.59
2015,1,29,10,72.33
2015,1,29,11,71.07
2015,1,29,12,81.43
2015,1,29,13,83.39
2015,1,29,14,83.09
2015,1,29,15,82.63
2015,1,29,16,84.86
2015,1,29,17,84.97
2015,1,29,18,84.59
2015,1,29,19,88.76
2015,1,29,20,88.74
2015,1,29,21,94.32
2015,1,29,22,96.9
2015,1,29,23,99.09
2015,1,30,0,100.45
2015,1,30,1,99.85
2015,1,30,2,99.54
2015,1,30,3,97.3
2015,1,30,4,94.88
2015,1,30,5,96.65
2015,1,30,6,90.08
2015,1,30,7,79.74
2015,1,30,8,82.01
2015,1,30,9,82.56
2015,1,30,10,80.76
2015,1,30,11,71.83
2015,1,30,12,76.85
2015,1,30,13,83.56
2015,1,30,14,79.47
2015,1,30,15,81.84
2015,1,30,16,80.96
2015,1,30,17,82.49
2015,1,30,18,81.87
2015,1,30,19,83.08
2015,1,30,20,85.16
2015,1,30,21,91.39
2015,1,30,22,95.95
2015,1,30,23,97.21
2015,1,31,0,99.71
2015,1,31,1,102.55
2015,1,31,2,102.08
2015,1,31,3,99.98
2015,1,31,4,98.17
2015,1,31,5,98.82
2015,1,31,6,92.78
2015,1,31,7,84.68
2015,1,31,8,81.55
2015,1,31,9,80.92
2015,1,31,10,78.23
2015,1,31,11,81.31
2015,1,31,12,85.75
2015,1,31,13,87.74
2015,1,31,14,84.55
2015,1,31,15,81.32
2015,1,31,16,82.4
2015,1,31,17,83.02
2015,1,31,18,83.41
2015,1,31,19,87.52
2015,1,31,20,92.63
2015,1,31,21,94.35
2015,1,31,22,97.4
2015,1,31,23,102.03
2015,2,1,0,102.15
2015,2,1,1,102.99
2015,2,1,2,104.32
2015,2,1,3,102.9
2015,2,1,4,101.46
2015,2,1,5,103.96
2015,2,1,6,100.78
2015,2,1,7,97.73
2015,2,1,8,96.55
2015,2,1,9,93.64
2015,2,1,10,91.51
2015,2,1,11,90.94
2015,2,1,12,91.49
2015,2,1,13,90.53
2015,2,1,14,84.13
2015,2,1,15,63
2015,2,1,16,85.29
2015,2,1,17,85.76
2015,2,1,18,85.41
2015,2,1,19,84.75
2015,2,1,20,87.67
2015,2,1,21,92
2015,2,1,22,97.81
2015,2,1,23,102.07
2015,2,2,0,103.05
2015,2,2,1,101.64
2015,2,2,2,99.51
2015,2,2,3,99.59
2015,2,2,4,101.68
2015,2,2,5,95.65
2015,2,2,6,64.87
2015,2,2,7,52.1
2015,2,2,8,78.23
2015,2,2,9,79.13
2015,2,2,10,75.82
2015,2,2,11,76.23
2015,2,2,12,82.16
2015,2,2,13,85.87
2015,2,2,14,83.05
2015,2,2,15,83.53
2015,2,2,16,86.09
2015,2,2,17,86.48
2015,2,2,18,86.1
2015,2,2,19,89.5
2015,2,2,20,90.68
2015,2,2,21,95.05
2015,2,2,22,97.33
2015,2,2,23,99.18
2015,2,3,0,99.25
2015,2,3,1,99.71
2015,2,3,2,96.83
2015,2,3,3,96.39
2015,2,3,4,96.18
2015,2,3,5,96.48
2015,2,3,6,89.99
2015,2,3,7,77.64
2015,2,3,8,79.16
2015,2,3,9,59.68
2015,2,3,10,47.44
2015,2,3,11,51.17
2015,2,3,12,71.92
2015,2,3,13,81.87
2015,2,3,14,60.29
2015,2,3,15,83.7
2015,2,3,16,84.51
2015,2,3,17,85.39
2015,2,3,18,85.85
2015,2,3,19,88.51
2015,2,3,20,89.85
2015,2,3,21,94.76
2015,2,3,22,96.12
2015,2,3,23,99.91
2015,2,4,0,100.04
2015,2,4,1,99.1
2015,2,4,2,99.09
2015,2,4,3,95.48
2015,2,4,4,94.11
2015,2,4,5,96.64
2015,2,4,6,89.75
2015,2,4,7,77.32
2015,2,4,8,71.64
2015,2,4,9,73.45
2015,2,4,10,71.91
2015,2,4,11,75.63
2015,2,4,12,81.46
2015,2,4,13,82.76
2015,2,4,14,79.84
2015,2,4,15,83.82
2015,2,4,16,84.28
2015,2,4,17,83.98
2015,2,4,18,84.83
2015,2,4,19,88.81
2015,2,4,20,89.62
2015,2,4,21,95.53
2015,2,4,22,96.97
2015,2,4,23,100.03
2015,2,5,0,101.18
2015,2,5,1,99.26
2015,2,5,2,99.25
2015,2,5,3,96.42
2015,2,5,4,94.57
2015,2,5,5,96.98
2015,2,5,6,89.69
2015,2,5,7,69.33
2015,2,5,8,74.6
2015,2,5,9,78.85
2015,2,5,10,64.18
2015,2,5,11,68.2
2015,2,5,12,81.09
2015,2,5,13,83.26
2015,2,5,14,82.96
2015,2,5,15,82.44
2015,2,5,16,85.24
2015,2,5,17,85.12
2015,2,5,18,86.25
2015,2,5,19,89.78
2015,2,5,20,90.13
2015,2,5,21,94.92
2015,2,5,22,96.5
2015,2,5,23,98.94
2015,2,6,0,100.8
2015,2,6,1,98.88
2015,2,6,2,98.39
2015,2,6,3,95.94
2015,2,6,4,95.07
2015,2,6,5,97.37
2015,2,6,6,90.44
2015,2,6,7,80.19
2015,2,6,8,81.76
2015,2,6,9,79.53
2015,2,6,10,75.67
2015,2,6,11,80.52
2015,2,6,12,82.56
2015,2,6,13,68.38
2015,2,6,14,81.29
2015,2,6,15,81.12
2015,2,6,16,82
2015,2,6,17,82.77
2015,2,6,18,82.04
2015,2,6,19,83.78
2015,2,6,20,85.19
2015,2,6,21,91.29
2015,2,6,22,94.19
2015,2,6,23,98.55
2015,2,7,0,100.08
2015,2,7,1,100.49
2015,2,7,2,101.87
2015,2,7,3,99.86
2015,2,7,4,98.04
2015,2,7,5,97.99
2015,2,7,6,92.26
2015,2,7,7,82.27
2015,2,7,8,78.28
2015,2,7,9,54.46
2015,2,7,10,64.65
2015,2,7,11,85.22
2015,2,7,12,86.32
2015,2,7,13,89.02
2015,2,7,14,85.64
2015,2,7,15,83.9
2015,2,7,16,84.6
2015,2,7,17,84.08
2015,2,7,18,84.15
2015,2,7,19,86.89
2015,2,7,20,89.44
2015,2,7,21,93.27
2015,2,7,22,97.7
2015,2,7,23,100.48
2015,2,8,0,102.76
2015,2,8,1,102.61
2015,2,8,2,105.43
2015,2,8,3,103.87
2015,2,8,4,102.6
2015,2,8,5,103.38
2015,2,8,6,101.86
2015,2,8,7,97.04
2015,2,8,8,96.44
2015,2,8,9,86.79
2015,2,8,10,91.31
2015,2,8,11,90.63
2015,2,8,12,92.05
2015,2,8,13,91.22
2015,2,8,14,88.07
2015,2,8,15,85.05
2015,2,8,16,84.78
2015,2,8,17,85.18
2015,2,8,18,85.64
2015,2,8,19,87.82
2015,2,8,20,89.31
2015,2,8,21,92.97
2015,2,8,22,97.3
2015,2,8,23,102.06
2015,2,9,0,101.96
2015,2,9,1,99.29
2015,2,9,2,97.85
2015,2,9,3,97.81
2015,2,9,4,99.63
2015,2,9,5,96.39
2015,2,9,6,69.51
2015,2,9,7,72.88
2015,2,9,8,57.47
2015,2,9,9,50.9
2015,2,9,10,58.15
2015,2,9,11,76.76
2015,2,9,12,82.5
2015,2,9,13,82.05
2015,2,9,14,81.34
2015,2,9,15,76.43
2015,2,9,16,72.49
2015,2,9,17,73.68
2015,2,9,18,78.67
2015,2,9,19,84.32
2015,2,9,20,87.05
2015,2,9,21,91.55
2015,2,9,22,92.65
2015,2,9,23,95.13
2015,2,10,0,95.75
2015,2,10,1,95.57
2015,2,10,2,94.99
2015,2,10,3,93.61
2015,2,10,4,92.42
2015,2,10,5,94.16
2015,2,10,6,87.14
2015,2,10,7,73.38
2015,2,10,8,74.85
2015,2,10,9,70.94
2015,2,10,10,58.4
2015,2,10,11,52.46
2015,2,10,12,65.55
2015,2,10,13,79.43
2015,2,10,14,75.42
2015,2,10,15,81.58
2015,2,10,16,82.56
2015,2,10,17,83.12
2015,2,10,18,84.69
2015,2,10,19,87.59
2015,2,10,20,89.46
2015,2,10,21,94.53
2015,2,10,22,95.87
2015,2,10,23,97.29
2015,2,11,0,98.62
2015,2,11,1,97.51
2015,2,11,2,95.91
2015,2,11,3,95.6
2015,2,11,4,94.43
2015,2,11,5,95.28
2015,2,11,6,87.15
2015,2,11,7,71.93
2015,2,11,8,57.42
2015,2,11,9,51.29
2015,2,11,10,46.21
2015,2,11,11,25.5
2015,2,11,12,31.03
2015,2,11,13,78.2
2015,2,11,14,81.12
2015,2,11,15,81.16
2015,2,11,16,81.57
2015,2,11,17,84.79
2015,2,11,18,83.49
2015,2,11,19,87.25
2015,2,11,20,89.34
2015,2,11,21,93.2
2015,2,11,22,95.13
2015,2,11,23,97.43
2015,2,12,0,99.32
2015,2,12,1,99.64
2015,2,12,2,98.41
2015,2,12,3,94.64
2015,2,12,4,94.42
2015,2,12,5,96.03
2015,2,12,6,88.13
2015,2,12,7,74.43
2015,2,12,8,74.5
2015,2,12,9,75.21
2015,2,12,10,70.68
2015,2,12,11,61.65
2015,2,12,12,45.65
2015,2,12,13,61.08
2015,2,12,14,66.33
2015,2,12,15,66.32
2015,2,12,16,81.05
2015,2,12,17,81.88
2015,2,12,18,83.64
2015,2,12,19,85.31
2015,2,12,20,87.72
2015,2,12,21,92.06
2015,2,12,22,95.25
2015,2,12,23,98.54
2015,2,13,0,98.58
2015,2,13,1,99.29
2015,2,13,2,98.81
2015,2,13,3,97.01
2015,2,13,4,95.37
2015,2,13,5,96.57
2015,2,13,6,89.38
2015,2,13,7,78.69
2015,2,13,8,66.56
2015,2,13,9,55.08
2015,2,13,10,59.89
2015,2,13,11,74.95
2015,2,13,12,78.64
2015,2,13,13,78.67
2015,2,13,14,78.21
2015,2,13,15,75.31
2015,2,13,16,79.32
2015,2,13,17,82.73
2015,2,13,18,79.82
2015,2,13,19,83.4
2015,2,13,20,83.91
2015,2,13,21,90.57
2015,2,13,22,93.65
2015,2,13,23,95.75
2015,2,14,0,98.88
2015,2,14,1,99.08
2015,2,14,2,99.76
2015,2,14,3,97.86
2015,2,14,4,97.18
2015,2,14,5,96.54
2015,2,14,6,91.36
2015,2,14,7,81.63
2015,2,14,8,84.14
2015,2,14,9,76.33
2015,2,14,10,78.4
2015,2,14,11,79.62
2015,2,14,12,83.76
2015,2,14,13,87.73
2015,2,14,14,86.19
2015,2,14,15,85.86
2015,2,14,16,80.55
2015,2,14,17,85.76
2015,2,14,18,84.18
2015,2,14,19,87.16
2015,2,14,20,90.88
2015,2,14,21,93.84
2015,2,14,22,96.15
2015,2,14,23,99.63
2015,2,15,0,100.59
2015,2,15,1,101.82
2015,2,15,2,102.25
2015,2,15,3,102.08
2015,2,15,4,100.11
2015,2,15,5,101.54
2015,2,15,6,99.32
2015,2,15,7,95.4
2015,2,15,8,95.65
2015,2,15,9,94.47
2015,2,15,10,92.64
2015,2,15,11,93.34
2015,2,15,12,93.68
2015,2,15,13,93.99
2015,2,15,14,91.1
2015,2,15,15,88.99
2015,2,15,16,89.11
2015,2,15,17,87.95
2015,2,15,18,87.99
2015,2,15,19,88.86
2015,2,15,20,89.17
2015,2,15,21,95.59
2015,2,15,22,97.72
2015,2,15,23,101.12
2015,2,16,0,94.96
2015,2,16,1,89
2015,2,16,2,85.8
2015,2,16,3,88.69
2015,2,16,4,90.35
2015,2,16,5,92.7
2015,2,16,6,77.19
2015,2,16,7,62.11
2015,2,16,8,75.89
2015,2,16,9,71.12
2015,2,16,10,70.23
2015,2,16,11,68.86
2015,2,16,12,67.92
2015,2,16,13,70.09
2015,2,16,14,73.14
2015,2,16,15,65.93
2015,2,16,16,73.96
2015,2,16,17,70.83
2015,2,16,18,71.75
2015,2,16,19,80.91
2015,2,16,20,82.33
2015,2,16,21,87.87
2015,2,16,22,89.44
2015,2,16,23,93.04
2015,2,17,0,94.84
2015,2,17,1,96.53
2015,2,17,2,96.13
2015,2,17,3,95.74
2015,2,17,4,96.93
2015,2,17,5,95.79
2015,2,17,6,90.07
2015,2,17,7,77.5
2015,2,17,8,79.21
2015,2,17,9,70.43
2015,2,17,10,55.85
2015,2,17,11,32.01
2015,2,17,12,28.91
2015,2,17,13,33.07
2015,2,17,14,24.05
2015,2,17,15,29.07
2015,2,17,16,51.4
2015,2,17,17,91.6
2015,2,17,18,90.53
2015,2,17,19,90.82
2015,2,17,20,92.04
2015,2,17,21,90.84
2015,2,17,22,82.65
2015,2,17,23,82.17
2015,2,18,0,81.06
2015,2,18,1,93.85
2015,2,18,2,96.56
2015,2,18,3,88.42
2015,2,18,4,89.93
2015,2,18,5,82.28
2015,2,18,6,81.57
2015,2,18,7,91.73
2015,2,18,8,96.1
2015,2,18,9,89.57
2015,2,18,10,85.2
2015,2,18,11,84.06
2015,2,18,12,83.4
2015,2,18,13,80.92
2015,2,18,14,74.07
2015,2,18,15,78.25
2015,2,18,16,85.08
2015,2,18,17,91.45
2015,2,18,18,90.66
2015,2,18,19,93.1
2015,2,18,20,94.79
2015,2,18,21,95.68
2015,2,18,22,97.7
2015,2,18,23,101.28
2015,2,19,0,101.84
2015,2,19,1,103.77
2015,2,19,2,104.79
2015,2,19,3,104.7
2015,2,19,4,102.99
2015,2,19,5,94.52
2015,2,19,6,72.02
2015,2,19,7,75.8
2015,2,19,8,94.91
2015,2,19,9,91.56
2015,2,19,10,82.5
2015,2,19,11,49.32
2015,2,19,12,27.8
2015,2,19,13,28.9
2015,2,19,14,31.17
2015,2,19,15,38.13
2015,2,19,16,68.83
2015,2,19,17,87.58
2015,2,19,18,84.24
2015,2,19,19,83.38
2015,2,19,20,84.56
2015,2,19,21,87.14
2015,2,19,22,90.19
2015,2,19,23,95.93
2015,2,20,0,100.61
2015,2,20,1,103.06
2015,2,20,2,103.73
2015,2,20,3,103.67
2015,2,20,4,102.5
2015,2,20,5,103.92
2015,2,20,6,100.63
2015,2,20,7,97.72
2015,2,20,8,95.72
2015,2,20,9,91.24
2015,2,20,10,81.21
2015,2,20,11,75.92
2015,2,20,12,86.14
2015,2,20,13,89.74
2015,2,20,14,88.75
2015,2,20,15,88.33
2015,2,20,16,88.9
2015,2,20,17,91.04
2015,2,20,18,90.39
2015,2,20,19,92.59
2015,2,20,20,92.92
2015,2,20,21,93.03
2015,2,20,22,95.74
2015,2,20,23,99.67
2015,2,21,0,100.87
2015,2,21,1,101.25
2015,2,21,2,102.04
2015,2,21,3,100.07
2015,2,21,4,99.26
2015,2,21,5,101.46
2015,2,21,6,100.32
2015,2,21,7,96
2015,2,21,8,92.48
2015,2,21,9,88.69
2015,2,21,10,86.64
2015,2,21,11,84.9
2015,2,21,12,83.91
2015,2,21,13,79.91
2015,2,21,14,81.93
2015,2,21,15,83.66
2015,2,21,16,84.5
2015,2,21,17,85.47
2015,2,21,18,83.52
2015,2,21,19,89.17
2015,2,21,20,91.07
2015,2,21,21,91.58
2015,2,21,22,91.66
2015,2,21,23,95.97
2015,2,22,0,97.57
2015,2,22,1,97.18
2015,2,22,2,90.32
2015,2,22,3,89.48
2015,2,22,4,90.74
2015,2,22,5,94.2
2015,2,22,6,96.53
2015,2,22,7,92.4
2015,2,22,8,93.78
2015,2,22,9,94.49
2015,2,22,10,93.19
2015,2,22,11,92.45
2015,2,22,12,93.19
2015,2,22,13,91.85
2015,2,22,14,88.42
2015,2,22,15,86.58
2015,2,22,16,87.68
2015,2,22,17,90.48
2015,2,22,18,88.11
2015,2,22,19,89.81
2015,2,22,20,88.15
2015,2,22,21,94.43
2015,2,22,22,98.64
2015,2,22,23,102.78
2015,2,23,0,102.84
2015,2,23,1,101.56
2015,2,23,2,98.83
2015,2,23,3,98.4
2015,2,23,4,100.88
2015,2,23,5,96.46
2015,2,23,6,63.81
2015,2,23,7,52.29
2015,2,23,8,75.31
2015,2,23,9,81.86
2015,2,23,10,69.9
2015,2,23,11,75.13
2015,2,23,12,73.34
2015,2,23,13,81.41
2015,2,23,14,79.54
2015,2,23,15,80.45
2015,2,23,16,82.86
2015,2,23,17,84.49
2015,2,23,18,83.47
2015,2,23,19,87.46
2015,2,23,20,87.99
2015,2,23,21,94.06
2015,2,23,22,96.32
2015,2,23,23,97.92
2015,2,24,0,99.31
2015,2,24,1,98.31
2015,2,24,2,97.58
2015,2,24,3,95.92
2015,2,24,4,96.28
2015,2,24,5,96.91
2015,2,24,6,87.7
2015,2,24,7,75.26
2015,2,24,8,69.99
2015,2,24,9,54.26
2015,2,24,10,47.03
2015,2,24,11,48.21
2015,2,24,12,51.11
2015,2,24,13,49.22
2015,2,24,14,76.02
2015,2,24,15,79.14
2015,2,24,16,80.45
2015,2,24,17,82.61
2015,2,24,18,81.86
2015,2,24,19,85.19
2015,2,24,20,87.52
2015,2,24,21,92.01
2015,2,24,22,95.42
2015,2,24,23,97.43
2015,2,25,0,99.53
2015,2,25,1,99.34
2015,2,25,2,97.15
2015,2,25,3,97.44
2015,2,25,4,94.73
2015,2,25,5,96.01
2015,2,25,6,87.6
2015,2,25,7,75.54
2015,2,25,8,68.99
2015,2,25,9,64.85
2015,2,25,10,50
2015,2,25,11,55.26
2015,2,25,12,54.79
2015,2,25,13,75.97
2015,2,25,14,76.95
2015,2,25,15,78.28
2015,2,25,16,80.14
2015,2,25,17,81.47
2015,2,25,18,81.34
2015,2,25,19,83.3
2015,2,25,20,86.57
2015,2,25,21,91.72
2015,2,25,22,94.76
2015,2,25,23,95.3
2015,2,26,0,93.67
2015,2,26,1,91.89
2015,2,26,2,92.51
2015,2,26,3,91.48
2015,2,26,4,90.89
2015,2,26,5,92.13
2015,2,26,6,85.52
2015,2,26,7,72.49
2015,2,26,8,75.24
2015,2,26,9,72.58
2015,2,26,10,52.05
2015,2,26,11,48.64
2015,2,26,12,72.08
2015,2,26,13,76.87
2015,2,26,14,76.46
2015,2,26,15,75.64
2015,2,26,16,77.97
2015,2,26,17,80.56
2015,2,26,18,81.37
2015,2,26,19,83.29
2015,2,26,20,85.45
2015,2,26,21,91.8
2015,2,26,22,95.24
2015,2,26,23,97.88
2015,2,27,0,100.42
2015,2,27,1,97.91
2015,2,27,2,98.13
2015,2,27,3,96.92
2015,2,27,4,94.76
2015,2,27,5,95.89
2015,2,27,6,88.65
2015,2,27,7,76.45
2015,2,27,8,75.64
2015,2,27,9,74.13
2015,2,27,10,68.12
2015,2,27,11,76.35
2015,2,27,12,75.09
2015,2,27,13,81.24
2015,2,27,14,76.84
2015,2,27,15,70.48
2015,2,27,16,77.05
2015,2,27,17,74.17
2015,2,27,18,79.11
2015,2,27,19,83.25
2015,2,27,20,82.98
2015,2,27,21,89.32
2015,2,27,22,92.16
2015,2,27,23,96.5
2015,2,28,0,100.03
2015,2,28,1,99.8
2015,2,28,2,101.08
2015,2,28,3,99.77
2015,2,28,4,97.66
2015,2,28,5,97.92
2015,2,28,6,91.43
2015,2,28,7,82.48
2015,2,28,8,77.41
2015,2,28,9,70.96
2015,2,28,10,71.42
2015,2,28,11,80.48
2015,2,28,12,86.58
2015,2,28,13,86.44
2015,2,28,14,82.42
2015,2,28,15,80.98
2015,2,28,16,81
2015,2,28,17,80.71
2015,2,28,18,78.53
2015,2,28,19,80.97
2015,2,28,20,82.79
2015,2,28,21,90.14
2015,2,28,22,94.3
2015,2,28,23,99.72
2015,3,1,0,103.05
2015,3,1,1,102.31
2015,3,1,2,103.24
2015,3,1,3,102.74
2015,3,1,4,101.66
2015,3,1,5,103.38
2015,3,1,6,100.42
2015,3,1,7,92.69
2015,3,1,8,91.08
2015,3,1,9,88.63
2015,3,1,10,83.32
2015,3,1,11,80.01
2015,3,1,12,85.45
2015,3,1,13,86.65
2015,3,1,14,79.51
2015,3,1,15,73.49
2015,3,1,16,82.03
2015,3,1,17,81.33
2015,3,1,18,79.84
2015,3,1,19,79.96
2015,3,1,20,82.15
2015,3,1,21,91.24
2015,3,1,22,96.45
2015,3,1,23,101.64
2015,3,2,0,102.27
2015,3,2,1,100.94
2015,3,2,2,99.41
2015,3,2,3,98.05
2015,3,2,4,100.96
2015,3,2,5,95.97
2015,3,2,6,67.29
2015,3,2,7,54.56
2015,3,2,8,71.64
2015,3,2,9,77.45
2015,3,2,10,73.09
2015,3,2,11,70.78
2015,3,2,12,76.82
2015,3,2,13,80.36
2015,3,2,14,82.78
2015,3,2,15,83.93
2015,3,2,16,85.62
2015,3,2,17,88.8
2015,3,2,18,89.35
2015,3,2,19,88.06
2015,3,2,20,88.6
2015,3,2,21,92.98
2015,3,2,22,95.97
2015,3,2,23,98.73
2015,3,3,0,99.75
2015,3,3,1,98.53
2015,3,3,2,97.86
2015,3,3,3,95.48
2015,3,3,4,95.23
2015,3,3,5,96.2
2015,3,3,6,89.72
2015,3,3,7,73.57
2015,3,3,8,79.03
2015,3,3,9,77.51
2015,3,3,10,73.68
2015,3,3,11,73.46
2015,3,3,12,79.94
2015,3,3,13,82.61
2015,3,3,14,81.79
2015,3,3,15,77.58
2015,3,3,16,76.35
2015,3,3,17,74.5
2015,3,3,18,76.85
2015,3,3,19,82.7
2015,3,3,20,86.3
2015,3,3,21,91.04
2015,3,3,22,94.44
2015,3,3,23,97.2
2015,3,4,0,98.54
2015,3,4,1,98.77
2015,3,4,2,96.06
2015,3,4,3,94.73
2015,3,4,4,94.47
2015,3,4,5,96.05
2015,3,4,6,88.11
2015,3,4,7,79.55
2015,3,4,8,77.22
2015,3,4,9,76.13
2015,3,4,10,70.21
2015,3,4,11,71.86
2015,3,4,12,76.78
2015,3,4,13,82.44
2015,3,4,14,82.99
2015,3,4,15,84.25
2015,3,4,16,85.47
2015,3,4,17,87.01
2015,3,4,18,87.56
2015,3,4,19,88.9
2015,3,4,20,89.33
2015,3,4,21,93.55
2015,3,4,22,96.38
2015,3,4,23,99.8
2015,3,5,0,101
2015,3,5,1,99.52
2015,3,5,2,97.67
2015,3,5,3,96.09
2015,3,5,4,95.5
2015,3,5,5,96.09
2015,3,5,6,88.86
2015,3,5,7,80.39
2015,3,5,8,80.68
2015,3,5,9,76.41
2015,3,5,10,70.37
2015,3,5,11,73.31
2015,3,5,12,83.24
2015,3,5,13,84.53
2015,3,5,14,82.19
2015,3,5,15,82.88
2015,3,5,16,86.43
2015,3,5,17,87.28
2015,3,5,18,87.25
2015,3,5,19,88.83
2015,3,5,20,89.5
2015,3,5,21,93.88
2015,3,5,22,96.25
2015,3,5,23,98.8
2015,3,6,0,99.79
2015,3,6,1,99.23
2015,3,6,2,99.37
2015,3,6,3,95.99
2015,3,6,4,95.86
2015,3,6,5,97.07
2015,3,6,6,90.54
2015,3,6,7,81.64
2015,3,6,8,81.74
2015,3,6,9,79.64
2015,3,6,10,77.36
2015,3,6,11,77.83
2015,3,6,12,82.23
2015,3,6,13,82.3
2015,3,6,14,82.05
2015,3,6,15,82.54
2015,3,6,16,84.48
2015,3,6,17,83.99
2015,3,6,18,82.94
2015,3,6,19,82.74
2015,3,6,20,84.58
2015,3,6,21,89.51
2015,3,6,22,94.35
2015,3,6,23,98.47
2015,3,7,0,100.22
2015,3,7,1,101.2
2015,3,7,2,101.39
2015,3,7,3,100.59
2015,3,7,4,97.66
2015,3,7,5,97.45
2015,3,7,6,91.66
2015,3,7,7,83.53
2015,3,7,8,79.93
2015,3,7,9,70.82
2015,3,7,10,73.17
2015,3,7,11,84.33
2015,3,7,12,86.76
2015,3,7,13,87.91
2015,3,7,14,85.08
2015,3,7,15,83.64
2015,3,7,16,84.18
2015,3,7,17,85.44
2015,3,7,18,84.45
2015,3,7,19,83.11
2015,3,7,20,87.37
2015,3,7,21,93.14
2015,3,7,22,95.65
2015,3,7,23,100.97
2015,3,8,0,102.71
2015,3,8,1,104.01
2015,3,8,2,103.41
2015,3,8,3,102.7
2015,3,8,4,101.96
2015,3,8,5,103.6
2015,3,8,6,100.87
2015,3,8,7,96.85
2015,3,8,8,96.72
2015,3,8,9,93.24
2015,3,8,10,90.73
2015,3,8,11,90.9
2015,3,8,12,93.2
2015,3,8,13,93.2
2015,3,8,14,90.81
2015,3,8,15,85.06
2015,3,8,16,83.9
2015,3,8,17,84.05
2015,3,8,18,81.7
2015,3,8,19,81.48
2015,3,8,20,84.44
2015,3,8,21,90.63
2015,3,8,22,97.11
2015,3,8,23,102.3
2015,3,9,0,103.04
2015,3,9,1,102.23
2015,3,9,2,99.78
2015,3,9,3,98.65
2015,3,9,4,101.02
2015,3,9,5,95.92
2015,3,9,6,65.6
2015,3,9,7,48.03
2015,3,9,8,53.08
2015,3,9,9,69.4
2015,3,9,10,79.11
2015,3,9,11,73.27
2015,3,9,12,77.17
2015,3,9,13,82.07
2015,3,9,14,81.63
2015,3,9,15,80.66
2015,3,9,16,83.75
2015,3,9,17,86.86
2015,3,9,18,86.29
2015,3,9,19,88.14
2015,3,9,20,88.01
2015,3,9,21,94.09
2015,3,9,22,96.02
2015,3,9,23,98.58
2015,3,10,0,100.56
2015,3,10,1,99.19
2015,3,10,2,96.72
2015,3,10,3,95.22
